,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,title,artist,song_type,Cluster_KNN_2,Cluster_kmean
1008,0.541,0.571,7.0,-8.308,1.0,0.16,0.0123,1.55e-06,0.0933,0.73,77.335,audio_features,2wnsBaxrmkthIFAm6vqCuX,spotify:track:2wnsBaxrmkthIFAm6vqCuX,https://api.spotify.com/v1/tracks/2wnsBaxrmkthIFAm6vqCuX,https://api.spotify.com/v1/audio-analysis/2wnsBaxrmkthIFAm6vqCuX,289587.0,4.0,So Lonely,The Police,nothot,10,10
1009,0.544,0.336,5.0,-14.413,1.0,0.038,0.458,3.48e-06,0.133,0.298,136.516,audio_features,0spN4UlSI0X6YSYCWpSzgz,spotify:track:0spN4UlSI0X6YSYCWpSzgz,https://api.spotify.com/v1/tracks/0spN4UlSI0X6YSYCWpSzgz,https://api.spotify.com/v1/audio-analysis/0spN4UlSI0X6YSYCWpSzgz,235973.0,4.0,How You Gonna See Me Now,Alice Cooper,nothot,2,2
1010,0.795,0.71,9.0,-4.746,0.0,0.0392,0.443,0.0215,0.344,0.845,109.689,audio_features,3hJLKtTpgct9Y9wKww0BiR,spotify:track:3hJLKtTpgct9Y9wKww0BiR,https://api.spotify.com/v1/tracks/3hJLKtTpgct9Y9wKww0BiR,https://api.spotify.com/v1/audio-analysis/3hJLKtTpgct9Y9wKww0BiR,288667.0,4.0,Miss You - Remastered,The Rolling Stones,nothot,10,10
1011,0.673,0.823,9.0,-6.942,1.0,0.0534,0.0992,4.74e-05,0.971,0.803,90.854,audio_features,0b4rtFdsj7JnNDaZLvNTLE,spotify:track:0b4rtFdsj7JnNDaZLvNTLE,https://api.spotify.com/v1/tracks/0b4rtFdsj7JnNDaZLvNTLE,https://api.spotify.com/v1/audio-analysis/0b4rtFdsj7JnNDaZLvNTLE,317027.0,4.0,"Stir It Up - Live At The Pavillon De Paris, 1977",Bob Marley & The Wailers,nothot,9,9
1012,0.776,0.559,6.0,-8.375,0.0,0.103,0.11,0.0,0.0671,0.758,122.242,audio_features,6JRLFiX9NJSoRRKxowlBYr,spotify:track:6JRLFiX9NJSoRRKxowlBYr,https://api.spotify.com/v1/tracks/6JRLFiX9NJSoRRKxowlBYr,https://api.spotify.com/v1/audio-analysis/6JRLFiX9NJSoRRKxowlBYr,232200.0,4.0,Is This Love,Bob Marley & The Wailers,nothot,10,10
1013,0.466,0.763,11.0,-7.748,0.0,0.0391,0.0542,0.0,0.119,0.473,123.539,audio_features,0lIoY4ZQsdn5QzhraM9o9u,spotify:track:0lIoY4ZQsdn5QzhraM9o9u,https://api.spotify.com/v1/tracks/0lIoY4ZQsdn5QzhraM9o9u,https://api.spotify.com/v1/audio-analysis/0lIoY4ZQsdn5QzhraM9o9u,204800.0,4.0,Because the Night,Patti Smith,nothot,6,6
1014,0.758,0.378,8.0,-15.308,0.0,0.0449,0.284,0.0,0.049,0.985,120.736,audio_features,2yBVeksU2EtrPJbTu4ZslK,spotify:track:2yBVeksU2EtrPJbTu4ZslK,https://api.spotify.com/v1/tracks/2yBVeksU2EtrPJbTu4ZslK,https://api.spotify.com/v1/audio-analysis/2yBVeksU2EtrPJbTu4ZslK,223867.0,4.0,What a Fool Believes,The Doobie Brothers,nothot,10,10
1015,0.729,0.851,7.0,-7.033,1.0,0.0362,0.13,0.000912,0.443,0.741,115.118,audio_features,78His8pbKjbDQF7aX5asgv,spotify:track:78His8pbKjbDQF7aX5asgv,https://api.spotify.com/v1/tracks/78His8pbKjbDQF7aX5asgv,https://api.spotify.com/v1/audio-analysis/78His8pbKjbDQF7aX5asgv,261267.0,4.0,Rivers of Babylon,Boney M.,nothot,10,10
1016,0.359,0.717,2.0,-10.309,1.0,0.0405,0.015,0.00365,0.36,0.47,121.878,audio_features,4QySZtWymRGNgrwxZOODKF,spotify:track:4QySZtWymRGNgrwxZOODKF,https://api.spotify.com/v1/tracks/4QySZtWymRGNgrwxZOODKF,https://api.spotify.com/v1/audio-analysis/4QySZtWymRGNgrwxZOODKF,360333.0,4.0,Don't Look Back,Boston,nothot,6,6
1017,0.783,0.878,1.0,-3.864,0.0,0.0308,0.39,0.000778,0.0426,0.885,100.626,audio_features,77oU2rjC5XbjQfNe3bD6so,spotify:track:77oU2rjC5XbjQfNe3bD6so,https://api.spotify.com/v1/tracks/77oU2rjC5XbjQfNe3bD6so,https://api.spotify.com/v1/audio-analysis/77oU2rjC5XbjQfNe3bD6so,265173.0,4.0,Beast Of Burden - Remastered,The Rolling Stones,nothot,0,0
1018,0.552,0.265,10.0,-15.482,1.0,0.0332,0.415,0.0,0.107,0.212,135.476,audio_features,34E0Higz6fFVXlbVsn6TIW,spotify:track:34E0Higz6fFVXlbVsn6TIW,https://api.spotify.com/v1/tracks/34E0Higz6fFVXlbVsn6TIW,https://api.spotify.com/v1/audio-analysis/34E0Higz6fFVXlbVsn6TIW,233507.0,4.0,Honesty,Billy Joel,nothot,3,3
1019,0.16,0.123,0.0,-18.111,1.0,0.04,0.878,2.24e-05,0.157,0.239,67.006,audio_features,7qmqeHzgNQTOnl1NUgRFO4,spotify:track:7qmqeHzgNQTOnl1NUgRFO4,https://api.spotify.com/v1/tracks/7qmqeHzgNQTOnl1NUgRFO4,https://api.spotify.com/v1/audio-analysis/7qmqeHzgNQTOnl1NUgRFO4,195400.0,4.0,You Don't Bring Me Flowers,Neil Diamond,nothot,3,3
1020,0.803,0.568,7.0,-13.082,1.0,0.0338,0.448,0.0182,0.113,0.955,120.923,audio_features,2whYf5duw5d3N48wEseuXJ,spotify:track:2whYf5duw5d3N48wEseuXJ,https://api.spotify.com/v1/tracks/2whYf5duw5d3N48wEseuXJ,https://api.spotify.com/v1/audio-analysis/2whYf5duw5d3N48wEseuXJ,326640.0,4.0,Water of Love,Dire Straits,nothot,10,10
1021,0.472,0.366,11.0,-12.595,0.0,0.0286,0.15,0.312,0.0837,0.171,127.163,audio_features,5HNCy40Ni5BZJFw1TKzRsC,spotify:track:5HNCy40Ni5BZJFw1TKzRsC,https://api.spotify.com/v1/tracks/5HNCy40Ni5BZJFw1TKzRsC,https://api.spotify.com/v1/audio-analysis/5HNCy40Ni5BZJFw1TKzRsC,382297.0,4.0,Comfortably Numb,Pink Floyd,nothot,8,8
1022,0.574,0.913,6.0,-4.793,0.0,0.133,0.061,0.00158,0.156,0.423,115.728,audio_features,2zYzyRzz6pRmhPzyfMEC8s,spotify:track:2zYzyRzz6pRmhPzyfMEC8s,https://api.spotify.com/v1/tracks/2zYzyRzz6pRmhPzyfMEC8s,https://api.spotify.com/v1/audio-analysis/2zYzyRzz6pRmhPzyfMEC8s,208400.0,4.0,Highway to Hell,AC/DC,nothot,6,6
1023,0.693,0.394,0.0,-15.882,1.0,0.0428,0.0782,0.000694,0.247,0.721,104.114,audio_features,4gMgiXfqyzZLMhsksGmbQV,spotify:track:4gMgiXfqyzZLMhsksGmbQV,https://api.spotify.com/v1/tracks/4gMgiXfqyzZLMhsksGmbQV,https://api.spotify.com/v1/audio-analysis/4gMgiXfqyzZLMhsksGmbQV,238747.0,4.0,"Another Brick in the Wall, Pt. 2",Pink Floyd,nothot,0,0
1024,0.258,0.0971,0.0,-13.002,1.0,0.0302,0.94,0.0,0.122,0.0767,65.346,audio_features,5iUzEn2QzBW0KEWNQO1KQC,spotify:track:5iUzEn2QzBW0KEWNQO1KQC,https://api.spotify.com/v1/tracks/5iUzEn2QzBW0KEWNQO1KQC,https://api.spotify.com/v1/audio-analysis/5iUzEn2QzBW0KEWNQO1KQC,215027.0,3.0,The Rose,Bette Midler,nothot,4,4
1025,0.625,0.758,5.0,-6.213,0.0,0.0463,0.512,0.00022,0.153,0.695,119.719,audio_features,6mHOcVtsHLMuesJkswc0GZ,spotify:track:6mHOcVtsHLMuesJkswc0GZ,https://api.spotify.com/v1/tracks/6mHOcVtsHLMuesJkswc0GZ,https://api.spotify.com/v1/audio-analysis/6mHOcVtsHLMuesJkswc0GZ,251253.0,4.0,The Logical Song - Remastered 2010,Supertramp,nothot,10,10
1026,0.768,0.852,4.0,-6.215,1.0,0.038,0.214,7.36e-05,0.0723,0.867,128.373,audio_features,07q0QVgO56EorrSGHC48y3,spotify:track:07q0QVgO56EorrSGHC48y3,https://api.spotify.com/v1/tracks/07q0QVgO56EorrSGHC48y3,https://api.spotify.com/v1/audio-analysis/07q0QVgO56EorrSGHC48y3,271240.0,4.0,I Was Made For Lovin' You,KISS,nothot,0,0
1027,0.749,0.491,10.0,-9.655,1.0,0.0403,0.02,0.00899,0.159,0.536,119.528,audio_features,3vkQ5DAB1qQMYO4Mr9zJN6,spotify:track:3vkQ5DAB1qQMYO4Mr9zJN6,https://api.spotify.com/v1/tracks/3vkQ5DAB1qQMYO4Mr9zJN6,https://api.spotify.com/v1/audio-analysis/3vkQ5DAB1qQMYO4Mr9zJN6,292613.0,4.0,Gimme! Gimme! Gimme! (A Man After Midnight),ABBA,nothot,10,10
1028,0.577,0.808,1.0,-7.04,0.0,0.039,0.0338,1.33e-05,0.221,0.869,151.008,audio_features,1oYYd2gnWZYrt89EBXdFiO,spotify:track:1oYYd2gnWZYrt89EBXdFiO,https://api.spotify.com/v1/tracks/1oYYd2gnWZYrt89EBXdFiO,https://api.spotify.com/v1/audio-analysis/1oYYd2gnWZYrt89EBXdFiO,290280.0,4.0,Message In A Bottle,The Police,nothot,0,0
1029,0.587,0.302,0.0,-14.976,1.0,0.0293,0.223,0.00216,0.128,0.19,112.46,audio_features,7F02x6EKYIQV3VcTaTm7oN,spotify:track:7F02x6EKYIQV3VcTaTm7oN,https://api.spotify.com/v1/tracks/7F02x6EKYIQV3VcTaTm7oN,https://api.spotify.com/v1/audio-analysis/7F02x6EKYIQV3VcTaTm7oN,278441.0,4.0,Hey You,Pink Floyd,nothot,3,3
1030,0.477,0.94,0.0,-4.888,0.0,0.0423,0.0124,0.032,0.412,0.941,154.82,audio_features,1G6eFFDRaLr9EbThnhzMBD,spotify:track:1G6eFFDRaLr9EbThnhzMBD,https://api.spotify.com/v1/tracks/1G6eFFDRaLr9EbThnhzMBD,https://api.spotify.com/v1/audio-analysis/1G6eFFDRaLr9EbThnhzMBD,138360.0,4.0,One Step Beyond,Madness,nothot,1,1
1031,0.5,0.554,9.0,-8.108,1.0,0.0354,0.734,3.72e-06,0.312,0.372,84.229,audio_features,762B4bOcXF7I2Y8UlKTyTy,spotify:track:762B4bOcXF7I2Y8UlKTyTy,https://api.spotify.com/v1/tracks/762B4bOcXF7I2Y8UlKTyTy,https://api.spotify.com/v1/audio-analysis/762B4bOcXF7I2Y8UlKTyTy,326320.0,4.0,Chiquitita,ABBA,nothot,8,8
1032,0.703,0.824,7.0,-5.17,1.0,0.0364,0.0504,9.19e-05,0.097,0.971,135.24,audio_features,45EaIq9lKyoQxxTjFkiGbl,spotify:track:45EaIq9lKyoQxxTjFkiGbl,https://api.spotify.com/v1/tracks/45EaIq9lKyoQxxTjFkiGbl,https://api.spotify.com/v1/audio-analysis/45EaIq9lKyoQxxTjFkiGbl,193560.0,4.0,Does Your Mother Know,ABBA,nothot,10,10
1033,0.633,0.357,5.0,-9.366,0.0,0.0264,0.105,0.0,0.133,0.674,104.938,audio_features,2JoZzpdeP2G6Csfdq5aLXP,spotify:track:2JoZzpdeP2G6Csfdq5aLXP,https://api.spotify.com/v1/tracks/2JoZzpdeP2G6Csfdq5aLXP,https://api.spotify.com/v1/audio-analysis/2JoZzpdeP2G6Csfdq5aLXP,245200.0,4.0,How Deep Is Your Love,Bee Gees,nothot,0,0
1034,0.38,0.21,7.0,-15.603,1.0,0.0319,0.745,0.45,0.0829,0.207,112.51,audio_features,3Jy0dWV5AnnfyTvHK6UWof,spotify:track:3Jy0dWV5AnnfyTvHK6UWof,https://api.spotify.com/v1/tracks/3Jy0dWV5AnnfyTvHK6UWof,https://api.spotify.com/v1/audio-analysis/3Jy0dWV5AnnfyTvHK6UWof,238600.0,4.0,Bright Eyes,Art Garfunkel,nothot,3,3
1035,0.414,0.7,5.0,-8.838,1.0,0.0301,0.22,0.000721,0.114,0.37,76.79,audio_features,0v0XYK0pLgsPiq5u4FKHaw,spotify:track:0v0XYK0pLgsPiq5u4FKHaw,https://api.spotify.com/v1/tracks/0v0XYK0pLgsPiq5u4FKHaw,https://api.spotify.com/v1/audio-analysis/0v0XYK0pLgsPiq5u4FKHaw,308853.0,4.0,Take The Long Way Home - 2010 Remastered,Supertramp,nothot,8,8
1036,0.532,0.663,0.0,-5.886,0.0,0.0292,0.425,1.07e-06,0.0734,0.756,75.14,audio_features,4a5pNRjwmzYQuEY1E7O6pj,spotify:track:4a5pNRjwmzYQuEY1E7O6pj,https://api.spotify.com/v1/tracks/4a5pNRjwmzYQuEY1E7O6pj,https://api.spotify.com/v1/audio-analysis/4a5pNRjwmzYQuEY1E7O6pj,159347.0,4.0,Breakfast In America - Remastered,Supertramp,nothot,0,0
1037,0.549,0.374,10.0,-12.049,1.0,0.0244,0.6,0.0,0.178,0.439,104.311,audio_features,1PtJclc46wTk367PlsU6Uj,spotify:track:1PtJclc46wTk367PlsU6Uj,https://api.spotify.com/v1/tracks/1PtJclc46wTk367PlsU6Uj,https://api.spotify.com/v1/audio-analysis/1PtJclc46wTk367PlsU6Uj,285413.0,4.0,I Have A Dream,ABBA,nothot,8,8
1038,0.802,0.756,2.0,-10.791,0.0,0.0349,0.0843,0.00765,0.0521,0.963,131.715,audio_features,6ztstiyZL6FXzh4aG46ZPD,spotify:track:6ztstiyZL6FXzh4aG46ZPD,https://api.spotify.com/v1/tracks/6ztstiyZL6FXzh4aG46ZPD,https://api.spotify.com/v1/audio-analysis/6ztstiyZL6FXzh4aG46ZPD,288293.0,4.0,Boogie Wonderland,"Earth, Wind & Fire",nothot,0,0
1039,0.465,0.841,11.0,-5.767,0.0,0.0633,0.00486,0.0,0.109,0.689,168.743,audio_features,4dneV7C1yDt9UtyxrQY375,spotify:track:4dneV7C1yDt9UtyxrQY375,https://api.spotify.com/v1/tracks/4dneV7C1yDt9UtyxrQY375,https://api.spotify.com/v1/audio-analysis/4dneV7C1yDt9UtyxrQY375,157533.0,4.0,Boys Don't Cry - Single Version,The Cure,nothot,1,1
1040,0.708,0.774,11.0,-6.931,0.0,0.0372,0.149,0.00109,0.169,0.903,126.636,audio_features,17OqI90oTFZ3J8PVu6j07V,spotify:track:17OqI90oTFZ3J8PVu6j07V,https://api.spotify.com/v1/tracks/17OqI90oTFZ3J8PVu6j07V,https://api.spotify.com/v1/audio-analysis/17OqI90oTFZ3J8PVu6j07V,309173.0,4.0,Voulez-Vous,ABBA,nothot,10,10
1041,0.419,0.23,10.0,-17.102,1.0,0.0359,0.628,5.85e-06,0.222,0.199,128.892,audio_features,2CXkN6UAb3jAFwz4VbsDq0,spotify:track:2CXkN6UAb3jAFwz4VbsDq0,https://api.spotify.com/v1/tracks/2CXkN6UAb3jAFwz4VbsDq0,https://api.spotify.com/v1/audio-analysis/2CXkN6UAb3jAFwz4VbsDq0,232000.0,4.0,September Morn,Neil Diamond,nothot,3,3
1042,0.579,0.667,4.0,-12.361,0.0,0.04,0.0829,0.000605,0.0547,0.449,131.022,audio_features,42tYHqMxXxXHAAWqLaoOfQ,spotify:track:42tYHqMxXxXHAAWqLaoOfQ,https://api.spotify.com/v1/tracks/42tYHqMxXxXHAAWqLaoOfQ,https://api.spotify.com/v1/audio-analysis/42tYHqMxXxXHAAWqLaoOfQ,235200.0,4.0,MacArthur Park - Single Version,Donna Summer,nothot,0,0
1043,0.651,0.801,0.0,-7.34,1.0,0.0514,0.123,0.0,0.0825,0.776,133.769,audio_features,5jzma6gCzYtKB1DbEwFZKH,spotify:track:5jzma6gCzYtKB1DbEwFZKH,https://api.spotify.com/v1/tracks/5jzma6gCzYtKB1DbEwFZKH,https://api.spotify.com/v1/audio-analysis/5jzma6gCzYtKB1DbEwFZKH,200480.0,4.0,London Calling - Remastered,The Clash,nothot,0,0
1044,0.314,0.974,3.0,-5.011,0.0,0.0431,0.118,0.121,0.0749,0.598,155.551,audio_features,2bspsdHJfZf4URZsTUMW8B,spotify:track:2bspsdHJfZf4URZsTUMW8B,https://api.spotify.com/v1/tracks/2bspsdHJfZf4URZsTUMW8B,https://api.spotify.com/v1/audio-analysis/2bspsdHJfZf4URZsTUMW8B,211227.0,4.0,Night Boat to Cairo,Madness,nothot,1,1
1045,0.42,0.668,1.0,-7.35,1.0,0.0517,0.607,0.016,0.0585,0.338,125.391,audio_features,67oyFnjJnn78fZP9KjeZx0,spotify:track:67oyFnjJnn78fZP9KjeZx0,https://api.spotify.com/v1/tracks/67oyFnjJnn78fZP9KjeZx0,https://api.spotify.com/v1/audio-analysis/67oyFnjJnn78fZP9KjeZx0,350573.0,4.0,Goodbye Stranger - 2010 Remastered,Supertramp,nothot,2,2
1046,0.514,0.34,0.0,-12.779,1.0,0.0537,0.00142,0.0173,0.213,0.269,145.992,audio_features,62uLNJgVZaFiEiKV4LpoYJ,spotify:track:62uLNJgVZaFiEiKV4LpoYJ,https://api.spotify.com/v1/tracks/62uLNJgVZaFiEiKV4LpoYJ,https://api.spotify.com/v1/audio-analysis/62uLNJgVZaFiEiKV4LpoYJ,300827.0,4.0,Walking On The Moon,The Police,nothot,2,2
1047,0.638,0.867,2.0,-6.469,1.0,0.0331,0.144,0.000733,0.0846,0.805,115.692,audio_features,72ahyckBJfTigJCFCviVN7,spotify:track:72ahyckBJfTigJCFCviVN7,https://api.spotify.com/v1/tracks/72ahyckBJfTigJCFCviVN7,https://api.spotify.com/v1/audio-analysis/72ahyckBJfTigJCFCviVN7,243373.0,4.0,Don't Bring Me Down,Electric Light Orchestra,nothot,0,0
1048,0.665,0.532,2.0,-10.793,1.0,0.0277,0.0889,0.0109,0.296,0.81,117.955,audio_features,6UXXeFqMBGiqjkzQzkMT3E,spotify:track:6UXXeFqMBGiqjkzQzkMT3E,https://api.spotify.com/v1/tracks/6UXXeFqMBGiqjkzQzkMT3E,https://api.spotify.com/v1/audio-analysis/6UXXeFqMBGiqjkzQzkMT3E,303333.0,4.0,Tragedy,Bee Gees,nothot,0,0
1049,0.827,0.595,3.0,-13.909,0.0,0.0565,0.182,0.0,0.0785,0.921,118.741,audio_features,3zYpRGnnoegSpt3SguSo3W,spotify:track:3zYpRGnnoegSpt3SguSo3W,https://api.spotify.com/v1/tracks/3zYpRGnnoegSpt3SguSo3W,https://api.spotify.com/v1/audio-analysis/3zYpRGnnoegSpt3SguSo3W,246000.0,4.0,Off the Wall,Michael Jackson,nothot,0,0
1050,0.707,0.732,4.0,-6.292,0.0,0.0303,0.277,0.0,0.13,0.928,115.338,audio_features,1HBDWCrQVjrALiOA5rILnE,spotify:track:1HBDWCrQVjrALiOA5rILnE,https://api.spotify.com/v1/tracks/1HBDWCrQVjrALiOA5rILnE,https://api.spotify.com/v1/audio-analysis/1HBDWCrQVjrALiOA5rILnE,241507.0,4.0,Sure Know Something,KISS,nothot,0,0
1051,0.787,0.662,0.0,-11.447,1.0,0.0378,0.0148,0.0,0.328,0.868,119.734,audio_features,6UW4Uo5zRI5gJw5urNwiwN,spotify:track:6UW4Uo5zRI5gJw5urNwiwN,https://api.spotify.com/v1/tracks/6UW4Uo5zRI5gJw5urNwiwN,https://api.spotify.com/v1/audio-analysis/6UW4Uo5zRI5gJw5urNwiwN,225893.0,4.0,Relight My Fire - Single Version,Dan Hartman,nothot,0,0
1052,0.601,0.703,7.0,-6.24,1.0,0.0379,0.175,8.4e-05,0.571,0.673,106.164,audio_features,2cX2coZS1PYBfPs8wgbdWE,spotify:track:2cX2coZS1PYBfPs8wgbdWE,https://api.spotify.com/v1/tracks/2cX2coZS1PYBfPs8wgbdWE,https://api.spotify.com/v1/audio-analysis/2cX2coZS1PYBfPs8wgbdWE,196213.0,4.0,"More Than A Woman - From ""Saturday Night Fever"" Soundtrack",Bee Gees,nothot,9,9
1053,0.808,0.535,1.0,-12.521,1.0,0.0353,0.179,9.91e-05,0.158,0.848,114.031,audio_features,7oOOI85fVQvVnK5ynNMdW7,spotify:track:7oOOI85fVQvVnK5ynNMdW7,https://api.spotify.com/v1/tracks/7oOOI85fVQvVnK5ynNMdW7,https://api.spotify.com/v1/audio-analysis/7oOOI85fVQvVnK5ynNMdW7,220627.0,4.0,Rock with You - Single Version,Michael Jackson,nothot,0,0
1054,0.547,0.644,2.0,-9.417,1.0,0.147,0.412,2.72e-06,0.517,0.546,132.872,audio_features,6tCk1N85t6h4v1xXI6o0Ad,spotify:track:6tCk1N85t6h4v1xXI6o0Ad,https://api.spotify.com/v1/tracks/6tCk1N85t6h4v1xXI6o0Ad,https://api.spotify.com/v1/audio-analysis/6tCk1N85t6h4v1xXI6o0Ad,222800.0,4.0,Dancin' Fool,Frank Zappa,nothot,9,9
1055,0.359,0.75,7.0,-9.192,1.0,0.0371,0.00469,0.36,0.234,0.415,101.413,audio_features,43BjqjFMxwd6AnjKBukp03,spotify:track:43BjqjFMxwd6AnjKBukp03,https://api.spotify.com/v1/tracks/43BjqjFMxwd6AnjKBukp03,https://api.spotify.com/v1/audio-analysis/43BjqjFMxwd6AnjKBukp03,321173.0,4.0,We Belong to the Night,Ellen Foley,nothot,5,5
1056,0.615,0.928,5.0,-6.07,0.0,0.106,0.0648,0.0061,0.267,0.552,125.361,audio_features,3dH6lT5EAlUdF0QLm6uCNh,spotify:track:3dH6lT5EAlUdF0QLm6uCNh,https://api.spotify.com/v1/tracks/3dH6lT5EAlUdF0QLm6uCNh,https://api.spotify.com/v1/audio-analysis/3dH6lT5EAlUdF0QLm6uCNh,305533.0,4.0,Sausolito Summernight - Digitally Remastered 2017,Diesel,nothot,6,6
1057,0.454,0.788,6.0,-6.748,1.0,0.0371,0.574,0.000766,0.0859,0.52,126.15,audio_features,3oEkrIfXfSh9zGnE7eBzSV,spotify:track:3oEkrIfXfSh9zGnE7eBzSV,https://api.spotify.com/v1/tracks/3oEkrIfXfSh9zGnE7eBzSV,https://api.spotify.com/v1/audio-analysis/3oEkrIfXfSh9zGnE7eBzSV,294720.0,4.0,The Winner Takes It All,ABBA,nothot,6,6
1058,0.329,0.974,3.0,-8.77,0.0,0.135,0.000852,0.000118,0.0904,0.234,140.862,audio_features,6EPRKhUOdiFSQwGBRBbvsZ,spotify:track:6EPRKhUOdiFSQwGBRBbvsZ,https://api.spotify.com/v1/tracks/6EPRKhUOdiFSQwGBRBbvsZ,https://api.spotify.com/v1/audio-analysis/6EPRKhUOdiFSQwGBRBbvsZ,166920.0,4.0,Ace of Spades,Motörhead,nothot,1,1
1059,0.933,0.528,5.0,-6.472,0.0,0.162,0.112,0.329,0.163,0.756,109.975,audio_features,57JVGBtBLCfHw2muk5416J,spotify:track:57JVGBtBLCfHw2muk5416J,https://api.spotify.com/v1/tracks/57JVGBtBLCfHw2muk5416J,https://api.spotify.com/v1/audio-analysis/57JVGBtBLCfHw2muk5416J,214653.0,4.0,Another One Bites The Dust - Remastered 2011,Queen,nothot,10,10
1060,0.31,0.7,9.0,-5.678,1.0,0.047,0.011,0.00965,0.0828,0.763,188.386,audio_features,08mG3Y1vljYA6bvDt4Wqkj,spotify:track:08mG3Y1vljYA6bvDt4Wqkj,https://api.spotify.com/v1/tracks/08mG3Y1vljYA6bvDt4Wqkj,https://api.spotify.com/v1/audio-analysis/08mG3Y1vljYA6bvDt4Wqkj,255493.0,4.0,Back In Black,AC/DC,nothot,1,1
1061,0.602,0.574,5.0,-8.169,1.0,0.0278,0.437,0.00415,0.0751,0.486,87.318,audio_features,57MflfPN3ObQQAQtPUp0WF,spotify:track:57MflfPN3ObQQAQtPUp0WF,https://api.spotify.com/v1/tracks/57MflfPN3ObQQAQtPUp0WF,https://api.spotify.com/v1/audio-analysis/57MflfPN3ObQQAQtPUp0WF,361395.0,4.0,Romeo and Juliet,Dire Straits,nothot,8,8
1062,0.671,0.256,7.0,-10.743,1.0,0.0387,0.608,0.0,0.0737,0.694,115.871,audio_features,26PwuMotZqcczKLHi4Htz3,spotify:track:26PwuMotZqcczKLHi4Htz3,https://api.spotify.com/v1/tracks/26PwuMotZqcczKLHi4Htz3,https://api.spotify.com/v1/audio-analysis/26PwuMotZqcczKLHi4Htz3,233560.0,4.0,Redemption Song,Bob Marley & The Wailers,nothot,3,3
1063,0.532,0.767,7.0,-5.509,1.0,0.0574,0.00287,0.000513,0.39,0.755,127.361,audio_features,2SiXAy7TuUkycRVbbWDEpo,spotify:track:2SiXAy7TuUkycRVbbWDEpo,https://api.spotify.com/v1/tracks/2SiXAy7TuUkycRVbbWDEpo,https://api.spotify.com/v1/audio-analysis/2SiXAy7TuUkycRVbbWDEpo,210173.0,4.0,You Shook Me All Night Long,AC/DC,nothot,10,10
1064,0.599,0.762,0.0,-6.887,1.0,0.0423,0.714,4.43e-06,0.35,0.715,76.961,audio_features,35ItUJlMtjOQW3SSiTCrrw,spotify:track:35ItUJlMtjOQW3SSiTCrrw,https://api.spotify.com/v1/tracks/35ItUJlMtjOQW3SSiTCrrw,https://api.spotify.com/v1/audio-analysis/35ItUJlMtjOQW3SSiTCrrw,163373.0,4.0,Crazy Little Thing Called Love - Remastered 2011,Queen,nothot,0,0
1065,0.695,0.701,0.0,-6.435,1.0,0.0281,0.0187,0.0464,0.251,0.58,133.0,audio_features,2245x0g1ft0HC7sf79zbYN,spotify:track:2245x0g1ft0HC7sf79zbYN,https://api.spotify.com/v1/tracks/2245x0g1ft0HC7sf79zbYN,https://api.spotify.com/v1/audio-analysis/2245x0g1ft0HC7sf79zbYN,272507.0,4.0,Lay All Your Love On Me,ABBA,nothot,0,0
1066,0.441,0.701,2.0,-7.555,1.0,0.0441,0.00532,7.63e-06,0.283,0.779,168.951,audio_features,0AZWoNkYdu31rhQZfBQBM1,spotify:track:0AZWoNkYdu31rhQZfBQBM1,https://api.spotify.com/v1/tracks/0AZWoNkYdu31rhQZfBQBM1,https://api.spotify.com/v1/audio-analysis/0AZWoNkYdu31rhQZfBQBM1,216627.0,4.0,Long Blond Animal,Golden Earring,nothot,1,1
1067,0.644,0.919,2.0,-6.289,1.0,0.0561,0.181,0.134,0.622,0.871,117.459,audio_features,38Ngied9rBORlAbLYNCl4k,spotify:track:38Ngied9rBORlAbLYNCl4k,https://api.spotify.com/v1/tracks/38Ngied9rBORlAbLYNCl4k,https://api.spotify.com/v1/audio-analysis/38Ngied9rBORlAbLYNCl4k,259907.0,4.0,Once in a Lifetime - 2005 Remaster,Talking Heads,nothot,9,9
1068,0.481,0.285,2.0,-12.0,0.0,0.0325,0.616,0.0,0.67,0.485,176.621,audio_features,4E6SMz8ioJ2jj8uQrULqWM,spotify:track:4E6SMz8ioJ2jj8uQrULqWM,https://api.spotify.com/v1/tracks/4E6SMz8ioJ2jj8uQrULqWM,https://api.spotify.com/v1/audio-analysis/4E6SMz8ioJ2jj8uQrULqWM,164680.0,4.0,The Turn of a Friendly Card,The Alan Parsons Project,nothot,9,9
1069,0.491,0.686,5.0,-10.708,1.0,0.0372,0.245,0.0185,0.281,0.555,137.168,audio_features,06ku5BBS2HufqSDVkcSR15,spotify:track:06ku5BBS2HufqSDVkcSR15,https://api.spotify.com/v1/tracks/06ku5BBS2HufqSDVkcSR15,https://api.spotify.com/v1/audio-analysis/06ku5BBS2HufqSDVkcSR15,488693.0,4.0,Tunnel of Love (Intro: The Carousel Waltz),Dire Straits,nothot,1,1
